Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:29:58.242000,RUS,63,0 days 00:01:29.867000,16.0,6.0,,,0 days 00:00:26.727000,0 days 00:00:37.913000,0 days 00:00:25.227000,0 days 01:28:55.102000,0 days 01:29:33.015000,0 days 01:29:58.242000,314.0,280.0,261.0,304.0,True,SOFT,2.0,True,Mercedes,0 days 01:28:28.375000,2024-09-21 14:14:42.212,1,,False,,False,True,2024
0 days 00:19:25.545000,PIA,81,0 days 00:01:30.968000,2.0,1.0,,,0 days 00:00:26.917000,0 days 00:00:38.340000,0 days 00:00:25.711000,0 days 00:18:21.494000,0 days 00:18:59.834000,0 days 00:19:25.545000,312.0,278.0,259.0,303.0,True,SOFT,2.0,True,McLaren,0 days 00:17:54.577000,2024-09-21 13:04:08.414,1,,False,,False,True,2024
0 days 00:28:38.996000,PIA,81,0 days 00:01:30.258000,5.0,2.0,,,0 days 00:00:26.756000,0 days 00:00:37.919000,0 days 00:00:25.583000,0 days 00:27:35.494000,0 days 00:28:13.413000,0 days 00:28:38.996000,310.0,278.0,258.0,302.0,True,SOFT,5.0,False,McLaren,0 days 00:27:08.738000,2024-09-21 13:13:22.575,1,,False,,False,True,2024
0 days 00:43:55.779000,PIA,81,0 days 00:01:30.327000,8.0,3.0,,,0 days 00:00:26.694000,0 days 00:00:38.093000,0 days 00:00:25.540000,0 days 00:42:52.146000,0 days 00:43:30.239000,0 days 00:43:55.779000,312.0,279.0,255.0,305.0,True,SOFT,2.0,True,McLaren,0 days 00:42:25.452000,2024-09-21 13:28:39.289,1,,False,,False,True,2024
0 days 00:52:45.676000,PIA,81,0 days 00:01:29.640000,11.0,4.0,,,0 days 00:00:26.603000,0 days 00:00:37.753000,0 days 00:00:25.284000,0 days 00:51:42.639000,0 days 00:52:20.392000,0 days 00:52:45.676000,312.0,278.0,260.0,302.0,True,SOFT,2.0,True,McLaren,0 days 00:51:16.036000,2024-09-21 13:37:29.873,1,,False,,False,True,2024
0 days 01:05:33.399000,PIA,81,0 days 00:01:30.037000,14.0,5.0,,,0 days 00:00:26.675000,0 days 00:00:37.981000,0 days 00:00:25.381000,0 days 01:04:30.037000,0 days 01:05:08.018000,0 days 01:05:33.399000,312.0,278.0,253.0,303.0,True,SOFT,2.0,True,McLaren,0 days 01:04:03.362000,2024-09-21 13:50:17.199,1,,False,,False,True,2024
0 days 01:28:32.076000,PIA,81,0 days 00:01:29.953000,17.0,6.0,,,0 days 00:00:26.641000,0 days 00:00:37.652000,0 days 00:00:25.660000,0 days 01:27:28.764000,0 days 01:28:06.416000,0 days 01:28:32.076000,310.0,278.0,261.0,302.0,True,SOFT,2.0,True,McLaren,0 days 01:27:02.123000,2024-09-21 14:13:15.960,1,,False,,False,True,2024
0 days 00:23:14.298000,HUL,27,0 days 00:01:30.985000,2.0,1.0,,,0 days 00:00:27.032000,0 days 00:00:38.315000,0 days 00:00:25.638000,0 days 00:22:10.345000,0 days 00:22:48.660000,0 days 00:23:14.298000,313.0,280.0,256.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:21:43.313000,2024-09-21 13:07:57.150,1,,False,,False,True,2024
0 days 00:32:03.544000,HUL,27,0 days 00:01:30.724000,5.0,2.0,,,0 days 00:00:27.045000,0 days 00:00:38.184000,0 days 00:00:25.495000,0 days 00:30:59.865000,0 days 00:31:38.049000,0 days 00:32:03.544000,313.0,281.0,260.0,305.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:30:32.820000,2024-09-21 13:16:46.657,1,,False,,False,True,2024
0 days 00:43:13.319000,HUL,27,0 days 00:01:30.374000,8.0,3.0,,,0 days 00:00:26.728000,0 days 00:00:38.132000,0 days 00:00:25.514000,0 days 00:42:09.673000,0 days 00:42:47.805000,0 days 00:43:13.319000,313.0,281.0,258.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:41:42.945000,2024-09-21 13:27:56.782,1,,False,,False,True,2024
0 days 00:54:31.922000,HUL,27,0 days 00:01:30.150000,11.0,4.0,,,0 days 00:00:26.802000,0 days 00:00:38.048000,0 days 00:00:25.300000,0 days 00:53:28.574000,0 days 00:54:06.622000,0 days 00:54:31.922000,315.0,280.0,261.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:53:01.772000,2024-09-21 13:39:15.609,1,,False,,False,True,2024
0 days 01:05:22.737000,HUL,27,0 days 00:01:30.848000,14.0,5.0,,,0 days 00:00:26.997000,0 days 00:00:38.253000,0 days 00:00:25.598000,0 days 01:04:18.886000,0 days 01:04:57.139000,0 days 01:05:22.737000,312.0,280.0,261.0,299.0,True,SOFT,5.0,False,Haas F1 Team,0 days 01:03:51.889000,2024-09-21 13:50:05.726,1,,False,,False,True,2024
0 days 01:28:57.474000,HUL,27,0 days 00:01:30.115000,17.0,6.0,,,0 days 00:00:26.742000,0 days 00:00:37.939000,0 days 00:00:25.434000,0 days 01:27:54.101000,0 days 01:28:32.040000,0 days 01:28:57.474000,314.0,280.0,261.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:27:27.359000,2024-09-21 14:13:41.196,1,,False,,False,True,2024
0 days 00:22:42.977000,ALO,14,0 days 00:01:31.035000,2.0,1.0,,,0 days 00:00:26.949000,0 days 00:00:38.403000,0 days 00:00:25.683000,0 days 00:21:38.891000,0 days 00:22:17.294000,0 days 00:22:42.977000,315.0,280.0,256.0,303.0,True,SOFT,2.0,True,Aston Martin,0 days 00:21:11.942000,2024-09-21 13:07:25.779,1,,False,,False,True,2024
0 days 00:31:24.868000,ALO,14,0 days 00:01:30.684000,5.0,2.0,,,0 days 00:00:26.847000,0 days 00:00:38.210000,0 days 00:00:25.627000,0 days 00:30:21.031000,0 days 00:30:59.241000,0 days 00:31:24.868000,313.0,280.0,257.0,303.0,True,SOFT,2.0,True,Aston Martin,0 days 00:29:54.184000,2024-09-21 13:16:08.021,1,,False,,False,True,2024
0 days 00:44:38.783000,ALO,14,0 days 00:01:30.960000,8.0,3.0,,,0 days 00:00:26.829000,0 days 00:00:38.373000,0 days 00:00:25.758000,0 days 00:43:34.652000,0 days 00:44:13.025000,0 days 00:44:38.783000,315.0,279.0,257.0,305.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:07.823000,2024-09-21 13:29:21.660,1,,False,,False,True,2024
0 days 00:53:36.295000,ALO,14,0 days 00:01:30.450000,11.0,4.0,,,0 days 00:00:26.704000,0 days 00:00:38.200000,0 days 00:00:25.546000,0 days 00:52:32.549000,0 days 00:53:10.749000,0 days 00:53:36.295000,314.0,279.0,258.0,303.0,True,SOFT,2.0,True,Aston Martin,0 days 00:52:05.845000,2024-09-21 13:38:19.682,1,,False,,False,True,2024
0 days 01:29:21.120000,ALO,14,0 days 00:01:30.214000,16.0,6.0,,,0 days 00:00:26.647000,0 days 00:00:38.130000,0 days 00:00:25.437000,0 days 01:28:17.553000,0 days 01:28:55.683000,0 days 01:29:21.120000,313.0,279.0,258.0,304.0,True,SOFT,2.0,True,Aston Martin,0 days 01:27:50.906000,2024-09-21 14:14:04.743,1,,False,,False,True,2024
0 days 00:22:34.754000,TSU,22,0 days 00:01:31.306000,2.0,1.0,,,0 days 00:00:27.064000,0 days 00:00:38.552000,0 days 00:00:25.690000,0 days 00:21:30.512000,0 days 00:22:09.064000,0 days 00:22:34.754000,307.0,278.0,257.0,298.0,True,SOFT,2.0,True,RB,0 days 00:21:03.448000,2024-09-21 13:07:17.285,1,,False,,False,True,2024
0 days 00:31:41.483000,TSU,22,0 days 00:01:30.716000,5.0,2.0,,,0 days 00:00:26.826000,0 days 00:00:38.192000,0 days 00:00:25.698000,0 days 00:30:37.593000,0 days 00:31:15.785000,0 days 00:31:41.483000,308.0,275.0,257.0,298.0,True,SOFT,2.0,True,RB,0 days 00:30:10.767000,2024-09-21 13:16:24.604,1,,False,,False,True,2024
0 days 00:44:09.120000,TSU,22,0 days 00:01:30.547000,8.0,3.0,,,0 days 00:00:26.917000,0 days 00:00:37.999000,0 days 00:00:25.631000,0 days 00:43:05.490000,0 days 00:43:43.489000,0 days 00:44:09.120000,307.0,278.0,258.0,299.0,True,SOFT,2.0,True,RB,0 days 00:42:38.573000,2024-09-21 13:28:52.410,1,,False,,False,True,2024
0 days 00:54:09.252000,TSU,22,0 days 00:01:30.289000,11.0,4.0,,,0 days 00:00:26.769000,0 days 00:00:37.897000,0 days 00:00:25.623000,0 days 00:53:05.732000,0 days 00:53:43.629000,0 days 00:54:09.252000,309.0,277.0,257.0,298.0,True,SOFT,2.0,True,RB,0 days 00:52:38.963000,2024-09-21 13:38:52.800,1,,False,,False,True,2024
0 days 01:30:03.780000,TSU,22,0 days 00:01:30.354000,16.0,6.0,,,0 days 00:00:26.881000,0 days 00:00:37.937000,0 days 00:00:25.536000,0 days 01:29:00.307000,0 days 01:29:38.244000,0 days 01:30:03.780000,309.0,277.0,257.0,300.0,True,SOFT,2.0,True,RB,0 days 01:28:33.426000,2024-09-21 14:14:47.263,1,,False,,False,True,2024
0 days 00:17:52.950000,LEC,16,0 days 00:01:30.896000,2.0,1.0,,,0 days 00:00:27.001000,0 days 00:00:38.275000,0 days 00:00:25.620000,0 days 00:16:49.055000,0 days 00:17:27.330000,0 days 00:17:52.950000,311.0,279.0,259.0,300.0,True,SOFT,2.0,True,Ferrari,0 days 00:16:22.054000,2024-09-21 13:02:35.891,1,,False,,False,True,2024
0 days 00:20:02.370000,LEC,16,0 days 00:02:09.420000,3.0,1.0,,,0 days 00:00:43.290000,0 days 00:00:50.072000,0 days 00:00:36.058000,0 days 00:18:36.240000,0 days 00:19:26.312000,0 days 00:20:02.370000,238.0,219.0,135.0,116.0,False,SOFT,3.0,True,Ferrari,0 days 00:17:52.950000,2024-09-21 13:04:06.787,1,,False,,False,True,2024
0 days 00:22:14.212000,LEC,16,0 days 00:02:11.842000,4.0,1.0,,,0 days 00:00:42.863000,0 days 00:00:51.975000,0 days 00:00:37.004000,0 days 00:20:45.233000,0 days 00:21:37.208000,0 days 00:22:14.212000,266.0,203.0,257.0,80.0,False,SOFT,4.0,True,Ferrari,0 days 00:20:02.370000,2024-09-21 13:06:16.207,1,,False,,False,True,2024
0 days 00:23:44.998000,LEC,16,0 days 00:01:30.786000,5.0,1.0,,,0 days 00:00:26.876000,0 days 00:00:38.229000,0 days 00:00:25.681000,0 days 00:22:41.088000,0 days 00:23:19.317000,0 days 00:23:44.998000,312.0,280.0,260.0,301.0,True,SOFT,5.0,True,Ferrari,0 days 00:22:14.212000,2024-09-21 13:08:28.049,1,,False,,False,True,2024
0 days 00:43:39.330000,LEC,16,0 days 00:01:30.289000,10.0,3.0,,,0 days 00:00:26.813000,0 days 00:00:37.904000,0 days 00:00:25.572000,0 days 00:42:35.854000,0 days 00:43:13.758000,0 days 00:43:39.330000,310.0,279.0,260.0,302.0,True,SOFT,4.0,False,Ferrari,0 days 00:42:09.041000,2024-09-21 13:28:22.878,1,,False,,False,True,2024
0 days 00:53:05.035000,LEC,16,0 days 00:01:29.747000,13.0,4.0,,,0 days 00:00:26.533000,0 days 00:00:37.759000,0 days 00:00:25.455000,0 days 00:52:01.821000,0 days 00:52:39.580000,0 days 00:53:05.035000,312.0,279.0,262.0,301.0,True,SOFT,2.0,True,Ferrari,0 days 00:51:35.288000,2024-09-21 13:37:49.125,1,,False,,False,True,2024
0 days 00:20:20.292000,SAI,55,0 days 00:01:30.988000,3.0,1.0,,,0 days 00:00:27.209000,0 days 00:00:38.139000,0 days 00:00:25.640000,0 days 00:19:16.513000,0 days 00:19:54.652000,0 days 00:20:20.292000,309.0,277.0,259.0,299.0,True,SOFT,3.0,True,Ferrari,0 days 00:18:49.304000,2024-09-21 13:05:03.141,1,,False,,False,True,2024
0 days 00:22:39.110000,SAI,55,0 days 00:02:18.818000,4.0,1.0,,,0 days 00:00:45.163000,0 days 00:00:58.403000,0 days 00:00:35.252000,0 days 00:21:05.455000,0 days 00:22:03.858000,0 days 00:22:39.110000,187.0,191.0,258.0,137.0,False,SOFT,4.0,True,Ferrari,0 days 00:20:20.292000,2024-09-21 13:06:34.129,1,,False,,False,True,2024
0 days 00:24:10.267000,SAI,55,0 days 00:01:31.157000,5.0,1.0,,,0 days 00:00:27.108000,0 days 00:00:38.159000,0 days 00:00:25.890000,0 days 00:23:06.218000,0 days 00:23:44.377000,0 days 00:24:10.267000,311.0,279.0,257.0,302.0,False,SOFT,5.0,True,Ferrari,0 days 00:22:39.110000,2024-09-21 13:08:52.947,1,,False,,False,True,2024
0 days 00:32:56.660000,SAI,55,0 days 00:01:30.670000,8.0,2.0,,,0 days 00:00:26.898000,0 days 00:00:38.150000,0 days 00:00:25.622000,0 days 00:31:52.888000,0 days 00:32:31.038000,0 days 00:32:56.660000,312.0,279.0,261.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 00:31:25.990000,2024-09-21 13:17:39.827,1,,False,,False,True,2024
0 days 00:43:48.698000,SAI,55,0 days 00:01:30.580000,11.0,3.0,,,0 days 00:00:26.792000,0 days 00:00:38.294000,0 days 00:00:25.494000,0 days 00:42:44.910000,0 days 00:43:23.204000,0 days 00:43:48.698000,312.0,278.0,259.0,301.0,True,SOFT,4.0,False,Ferrari,0 days 00:42:18.118000,2024-09-21 13:28:31.955,1,,False,,False,True,2024
0 days 00:53:16.708000,SAI,55,0 days 00:01:30.108000,14.0,4.0,,,0 days 00:00:26.750000,0 days 00:00:37.866000,0 days 00:00:25.492000,0 days 00:52:13.350000,0 days 00:52:51.216000,0 days 00:53:16.708000,313.0,279.0,260.0,301.0,True,SOFT,2.0,True,Ferrari,0 days 00:51:46.600000,2024-09-21 13:38:00.437,1,,False,,False,True,2024
0 days 00:20:26.611000,ALB,23,0 days 00:01:31.370000,2.0,1.0,,,0 days 00:00:27.160000,0 days 00:00:38.375000,0 days 00:00:25.835000,0 days 00:19:22.401000,0 days 00:20:00.776000,0 days 00:20:26.611000,310.0,276.0,253.0,302.0,True,SOFT,2.0,True,Williams,0 days 00:18:55.241000,2024-09-21 13:05:09.078,1,,False,,False,True,2024
0 days 00:28:08.064000,ALB,23,0 days 00:01:30.679000,5.0,2.0,,,0 days 00:00:26.876000,0 days 00:00:38.082000,0 days 00:00:25.721000,0 days 00:27:04.261000,0 days 00:27:42.343000,0 days 00:28:08.064000,307.0,276.0,256.0,300.0,True,SOFT,2.0,True,Williams,0 days 00:26:37.385000,2024-09-21 13:12:51.222,1,,False,,False,True,2024
0 days 00:42:33.324000,ALB,23,0 days 00:01:31.027000,8.0,3.0,,,0 days 00:00:26.840000,0 days 00:00:38.434000,0 days 00:00:25.753000,0 days 00:41:29.137000,0 days 00:42:07.571000,0 days 00:42:33.324000,311.0,277.0,254.0,302.0,True,SOFT,2.0,True,Williams,0 days 00:41:02.297000,2024-09-21 13:27:16.134,1,,False,,False,True,2024
0 days 00:53:52.408000,ALB,23,0 days 00:01:30.474000,11.0,4.0,,,0 days 00:00:26.839000,0 days 00:00:38.060000,0 days 00:00:25.575000,0 days 00:52:48.773000,0 days 00:53:26.833000,0 days 00:53:52.408000,311.0,277.0,255.0,303.0,True,SOFT,2.0,True,Williams,0 days 00:52:21.934000,2024-09-21 13:38:35.771,1,,False,,False,True,2024
0 days 00:20:37.651000,COL,43,0 days 00:01:32.559000,2.0,1.0,,,0 days 00:00:27.117000,0 days 00:00:39.111000,0 days 00:00:26.331000,0 days 00:19:32.209000,0 days 00:20:11.320000,0 days 00:20:37.651000,310.0,276.0,252.0,301.0,True,SOFT,2.0,True,Williams,0 days 00:19:05.092000,2024-09-21 13:05:18.929,1,,False,,False,True,2024
0 days 00:31:54.377000,COL,43,0 days 00:01:30.704000,5.0,2.0,,,0 days 00:00:26.964000,0 days 00:00:37.939000,0 days 00:00:25.801000,0 days 00:30:50.637000,0 days 00:31:28.576000,0 days 00:31:54.377000,310.0,276.0,255.0,301.0,True,SOFT,2.0,True,Williams,0 days 00:30:23.673000,2024-09-21 13:16:37.510,1,,False,,False,True,2024
0 days 00:42:55.372000,COL,43,0 days 00:01:31.571000,8.0,3.0,,,0 days 00:00:27.092000,0 days 00:00:38.443000,0 days 00:00:26.036000,0 days 00:41:50.893000,0 days 00:42:29.336000,0 days 00:42:55.372000,309.0,276.0,255.0,300.0,True,SOFT,5.0,False,Williams,0 days 00:41:23.801000,2024-09-21 13:27:37.638,1,,False,,False,True,2024
0 days 00:54:02.460000,COL,43,0 days 00:01:30.481000,11.0,4.0,,,0 days 00:00:26.841000,0 days 00:00:37.984000,0 days 00:00:25.656000,0 days 00:52:58.820000,0 days 00:53:36.804000,0 days 00:54:02.460000,311.0,277.0,253.0,302.0,True,SOFT,2.0,True,Williams,0 days 00:52:31.979000,2024-09-21 13:38:45.816,1,,False,,False,True,2024
0 days 00:18:07.883000,PER,11,0 days 00:01:31.599000,2.0,1.0,,,0 days 00:00:27.197000,0 days 00:00:38.546000,0 days 00:00:25.856000,0 days 00:17:03.481000,0 days 00:17:42.027000,0 days 00:18:07.883000,310.0,278.0,257.0,301.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:16:36.284000,2024-09-21 13:02:50.121,1,,False,,False,True,2024
0 days 00:20:15.208000,PER,11,0 days 00:02:07.325000,3.0,1.0,,,0 days 00:00:41.654000,0 days 00:00:48.268000,0 days 00:00:37.403000,0 days 00:18:49.537000,0 days 00:19:37.805000,0 days 00:20:15.208000,226.0,217.0,257.0,220.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:18:07.883000,2024-09-21 13:04:21.720,1,,False,,False,True,2024
0 days 00:21:46.772000,PER,11,0 days 00:01:31.564000,4.0,1.0,,,0 days 00:00:27.172000,0 days 00:00:38.658000,0 days 00:00:25.734000,0 days 00:20:42.380000,0 days 00:21:21.038000,0 days 00:21:46.772000,313.0,279.0,258.0,303.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:20:15.208000,2024-09-21 13:06:29.045,1,,False,,False,True,2024
0 days 00:30:44.202000,PER,11,0 days 00:01:30.624000,7.0,2.0,,,0 days 00:00:26.822000,0 days 00:00:38.312000,0 days 00:00:25.490000,0 days 00:29:40.400000,0 days 00:30:18.712000,0 days 00:30:44.202000,315.0,279.0,258.0,303.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:29:13.578000,2024-09-21 13:15:27.415,1,,False,,False,True,2024
0 days 00:42:04.547000,PER,11,0 days 00:01:30.653000,10.0,3.0,,,0 days 00:00:26.872000,0 days 00:00:38.143000,0 days 00:00:25.638000,0 days 00:41:00.766000,0 days 00:41:38.909000,0 days 00:42:04.547000,312.0,280.0,253.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:40:33.894000,2024-09-21 13:26:47.731,1,,False,,False,True,2024
0 days 00:54:20.975000,PER,11,0 days 00:01:30.579000,13.0,4.0,,,0 days 00:00:26.936000,0 days 00:00:38.154000,0 days 00:00:25.489000,0 days 00:53:17.332000,0 days 00:53:55.486000,0 days 00:54:20.975000,313.0,279.0,259.0,304.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:52:50.396000,2024-09-21 13:39:04.233,1,,False,,False,True,2024
0 days 00:22:50.884000,MAG,20,0 days 00:01:31.272000,2.0,1.0,,,0 days 00:00:27.034000,0 days 00:00:38.477000,0 days 00:00:25.761000,0 days 00:21:46.646000,0 days 00:22:25.123000,0 days 00:22:50.884000,315.0,281.0,260.0,305.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:21:19.612000,2024-09-21 13:07:33.449,1,,False,,False,True,2024
0 days 00:31:32.492000,MAG,20,0 days 00:01:30.829000,5.0,2.0,,,0 days 00:00:26.885000,0 days 00:00:38.292000,0 days 00:00:25.652000,0 days 00:30:28.548000,0 days 00:31:06.840000,0 days 00:31:32.492000,315.0,281.0,259.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:30:01.663000,2024-09-21 13:16:15.500,1,,False,,False,True,2024
0 days 00:43:03.199000,MAG,20,0 days 00:01:30.846000,8.0,3.0,,,0 days 00:00:26.864000,0 days 00:00:38.421000,0 days 00:00:25.561000,0 days 00:41:59.217000,0 days 00:42:37.638000,0 days 00:43:03.199000,314.0,280.0,258.0,305.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:41:32.353000,2024-09-21 13:27:46.190,1,,False,,False,True,2024
0 days 00:53:45.861000,MAG,20,0 days 00:01:30.653000,11.0,4.0,,,0 days 00:00:26.889000,0 days 00:00:38.268000,0 days 00:00:25.496000,0 days 00:52:42.097000,0 days 00:53:20.365000,0 days 00:53:45.861000,314.0,280.0,261.0,304.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:52:15.208000,2024-09-21 13:38:29.045,1,,False,,False,True,2024
0 days 00:17:25.953000,OCO,31,0 days 00:01:32.635000,2.0,1.0,,,0 days 00:00:27.460000,0 days 00:00:39.217000,0 days 00:00:25.958000,0 days 00:16:20.778000,0 days 00:16:59.995000,0 days 00:17:25.953000,309.0,276.0,257.0,299.0,True,SOFT,2.0,True,Alpine,0 days 00:15:53.318000,2024-09-21 13:02:07.155,1,,False,,False,True,2024
0 days 00:23:31.408000,OCO,31,0 days 00:01:31.250000,5.0,2.0,,,0 days 00:00:27.084000,0 days 00:00:38.559000,0 days 00:00:25.607000,0 days 00:22:27.242000,0 days 00:23:05.801000,0 days 00:23:31.408000,312.0,278.0,258.0,302.0,True,SOFT,2.0,True,Alpine,0 days 00:22:00.158000,2024-09-21 13:08:13.995,1,,False,,False,True,2024
0 days 00:32:30.604000,OCO,31,0 days 00:01:30.958000,8.0,3.0,,,0 days 00:00:27.057000,0 days 00:00:38.356000,0 days 00:00:25.545000,0 days 00:31:26.703000,0 days 00:32:05.059000,0 days 00:32:30.604000,312.0,278.0,260.0,303.0,True,SOFT,2.0,True,Alpine,0 days 00:30:59.646000,2024-09-21 13:17:13.483,1,,False,,False,True,2024
0 days 00:44:20.584000,OCO,31,0 days 00:01:31.683000,11.0,4.0,,,0 days 00:00:27.089000,0 days 00:00:38.665000,0 days 00:00:25.929000,0 days 00:43:15.990000,0 days 00:43:54.655000,0 days 00:44:20.584000,312.0,277.0,259.0,302.0,True,SOFT,5.0,False,Alpine,0 days 00:42:48.901000,2024-09-21 13:29:02.738,1,,False,,False,True,2024
0 days 00:52:57.307000,OCO,31,0 days 00:01:30.769000,14.0,5.0,,,0 days 00:00:26.993000,0 days 00:00:38.296000,0 days 00:00:25.480000,0 days 00:51:53.531000,0 days 00:52:31.827000,0 days 00:52:57.307000,313.0,279.0,258.0,302.0,True,SOFT,2.0,True,Alpine,0 days 00:51:26.538000,2024-09-21 13:37:40.375,1,,False,,False,True,2024
0 days 00:22:28.278000,RIC,3,0 days 00:01:31.571000,2.0,1.0,,,0 days 00:00:27.093000,0 days 00:00:38.551000,0 days 00:00:25.927000,0 days 00:21:23.800000,0 days 00:22:02.351000,0 days 00:22:28.278000,307.0,276.0,257.0,296.0,True,SOFT,2.0,True,RB,0 days 00:20:56.707000,2024-09-21 13:07:10.544,1,,False,,False,True,2024
0 days 00:31:08.873000,RIC,3,0 days 00:01:31.085000,5.0,2.0,,,0 days 00:00:27.079000,0 days 00:00:38.308000,0 days 00:00:25.698000,0 days 00:30:04.867000,0 days 00:30:43.175000,0 days 00:31:08.873000,308.0,277.0,257.0,298.0,True,SOFT,2.0,True,RB,0 days 00:29:37.788000,2024-09-21 13:15:51.625,1,,False,,False,True,2024
0 days 00:22:17.407000,STR,18,0 days 00:01:32.588000,2.0,1.0,,,0 days 00:00:27.285000,0 days 00:00:39.230000,0 days 00:00:26.073000,0 days 00:21:12.104000,0 days 00:21:51.334000,0 days 00:22:17.407000,312.0,279.0,255.0,304.0,True,SOFT,2.0,True,Aston Martin,0 days 00:20:44.819000,2024-09-21 13:06:58.656,1,,False,,False,True,2024
0 days 00:32:21.562000,STR,18,0 days 00:01:31.094000,5.0,2.0,,,0 days 00:00:26.873000,0 days 00:00:38.530000,0 days 00:00:25.691000,0 days 00:31:17.341000,0 days 00:31:55.871000,0 days 00:32:21.562000,315.0,279.0,254.0,304.0,True,SOFT,2.0,True,Aston Martin,0 days 00:30:50.468000,2024-09-21 13:17:04.305,1,,False,,False,True,2024
0 days 00:17:39.117000,GAS,10,0 days 00:01:32.959000,2.0,1.0,,,0 days 00:00:27.473000,0 days 00:00:39.103000,0 days 00:00:26.383000,0 days 00:16:33.631000,0 days 00:17:12.734000,0 days 00:17:39.117000,309.0,277.0,253.0,300.0,True,SOFT,2.0,True,Alpine,0 days 00:16:06.158000,2024-09-21 13:02:19.995,1,,False,,False,True,2024
0 days 00:24:16.049000,GAS,10,0 days 00:01:31.724000,5.0,2.0,,,0 days 00:00:27.234000,0 days 00:00:38.842000,0 days 00:00:25.648000,0 days 00:23:11.559000,0 days 00:23:50.401000,0 days 00:24:16.049000,311.0,279.0,256.0,303.0,True,SOFT,2.0,True,Alpine,0 days 00:22:44.325000,2024-09-21 13:08:58.162,1,,False,,False,True,2024
0 days 00:32:50.436000,GAS,10,0 days 00:01:31.312000,8.0,3.0,,,0 days 00:00:27.088000,0 days 00:00:38.568000,0 days 00:00:25.656000,0 days 00:31:46.212000,0 days 00:32:24.780000,0 days 00:32:50.436000,312.0,278.0,254.0,302.0,True,SOFT,2.0,True,Alpine,0 days 00:31:19.124000,2024-09-21 13:17:32.961,1,,False,,False,True,2024
0 days 00:17:45.082000,BOT,77,0 days 00:01:32.941000,2.0,1.0,,,0 days 00:00:27.511000,0 days 00:00:39.258000,0 days 00:00:26.172000,0 days 00:16:39.652000,0 days 00:17:18.910000,0 days 00:17:45.082000,310.0,278.0,253.0,299.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:16:12.141000,2024-09-21 13:02:25.978,1,,False,,False,True,2024
0 days 00:23:53.596000,BOT,77,0 days 00:01:32.058000,5.0,2.0,,,0 days 00:00:27.229000,0 days 00:00:38.866000,0 days 00:00:25.963000,0 days 00:22:48.767000,0 days 00:23:27.633000,0 days 00:23:53.596000,311.0,278.0,252.0,301.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:22:21.538000,2024-09-21 13:08:35.375,1,,False,,False,True,2024
0 days 00:32:44.687000,BOT,77,0 days 00:01:31.572000,8.0,3.0,,,0 days 00:00:27.189000,0 days 00:00:38.400000,0 days 00:00:25.983000,0 days 00:31:40.304000,0 days 00:32:18.704000,0 days 00:32:44.687000,311.0,278.0,255.0,302.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:31:13.115000,2024-09-21 13:17:26.952,1,,False,,False,True,2024
0 days 00:17:33.011000,ZHO,24,0 days 00:01:33.569000,2.0,1.0,,,0 days 00:00:27.689000,0 days 00:00:39.479000,0 days 00:00:26.401000,0 days 00:16:27.131000,0 days 00:17:06.610000,0 days 00:17:33.011000,308.0,278.0,256.0,298.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:15:59.442000,2024-09-21 13:02:13.279,1,,False,,False,True,2024
